Return_ID,Order_ID,Return_Reason,Refund_Amount,Return_Status
RET-14258,ORD-532507,Damaged in Transit,43296.24,Approved
RET-14259,ORD-532510,Size Issue,1650.58,Approved
RET-14260,ORD-532520,Late Delivery,1832.88,Pending
RET-14261,ORD-532521,Customer Dissatisfaction,21060.23,Approved
RET-14262,ORD-532529,Defective Product,38295.51,Approved
RET-14263,ORD-532551,Size Issue,0.0,Rejected
RET-14264,ORD-532552,Defective Product,0.0,Rejected
RET-14265,ORD-532570,Customer Dissatisfaction,18292.72,Pending
RET-14266,ORD-532592,Size Issue,2957.05,Pending
RET-14267,ORD-532597,Damaged in Transit,81549.28,Approved
RET-14268,ORD-532599,Defective Product,96344.94,Approved
RET-14269,ORD-532614,Customer Dissatisfaction,934.88,Pending
RET-14270,ORD-532617,Damaged in Transit,6612.27,Approved
RET-14271,ORD-532619,Late Delivery,56346.67,Approved
RET-14272,ORD-532638,Customer Dissatisfaction,17908.37,Approved
RET-14273,ORD-532648,Wrong Item,5341.27,Approved
RET-14274,ORD-532649,Wrong Item,3864.36,Approved
RET-14275,ORD-532657,Defective Product,44886.79,Approved
RET-14276,ORD-532660,Damaged in Transit,7192.08,Approved
RET-14277,ORD-532664,Late Delivery,61436.41,Approved
RET-14278,ORD-532665,Size Issue,78587.44,Approved
RET-14279,ORD-532666,Late Delivery,1129.67,Pending
RET-14280,ORD-532680,Defective Product,159193.1,Approved
RET-14281,ORD-532682,Size Issue,11514.68,Approved
RET-14282,ORD-532687,Wrong Item,9445.18,Approved
RET-14283,ORD-532695,Size Issue,0.0,Rejected
RET-14284,ORD-532698,Damaged in Transit,298.6,Approved
RET-14285,ORD-532707,Customer Dissatisfaction,0.0,Rejected
RET-14286,ORD-532713,Defective Product,0.0,Rejected
RET-14287,ORD-532743,Defective Product,541.49,Approved
RET-14288,ORD-532759,Wrong Item,136642.23,Approved
RET-14289,ORD-532777,Late Delivery,131683.2,Approved
RET-14290,ORD-532779,Customer Dissatisfaction,41117.75,Approved
RET-14291,ORD-532787,Defective Product,28216.72,Approved
RET-14292,ORD-532793,Customer Dissatisfaction,0.0,Rejected
RET-14293,ORD-532815,Wrong Item,3348.53,Approved
RET-14294,ORD-532820,Wrong Item,2707.44,Pending
RET-14295,ORD-532821,Late Delivery,15212.47,Approved
RET-14296,ORD-532824,Customer Dissatisfaction,104712.07,Approved
RET-14297,ORD-532829,Customer Dissatisfaction,207513.38,Approved
RET-14298,ORD-532833,Defective Product,18416.51,Approved
RET-14299,ORD-532838,Customer Dissatisfaction,0.0,Rejected
RET-14300,ORD-532839,Defective Product,17127.21,Approved
RET-14301,ORD-532841,Wrong Item,5141.88,Approved
RET-14302,ORD-532848,Late Delivery,32584.48,Approved
RET-14303,ORD-532853,Size Issue,12217.28,Approved
RET-14304,ORD-532862,Damaged in Transit,0.0,Rejected
RET-14305,ORD-532863,Late Delivery,0.0,Rejected
RET-14306,ORD-532879,Defective Product,10856.82,Approved
RET-14307,ORD-532895,Customer Dissatisfaction,1323.94,Approved
RET-14308,ORD-532896,Customer Dissatisfaction,2288.8,Pending
RET-14309,ORD-532900,Damaged in Transit,3691.18,Approved
RET-14310,ORD-532903,Size Issue,27318.32,Approved
RET-14311,ORD-532904,Size Issue,3415.23,Pending
RET-14312,ORD-532908,Defective Product,0.0,Rejected
RET-14313,ORD-532909,Late Delivery,16122.33,Pending
RET-14314,ORD-532918,Defective Product,1373.91,Pending
RET-14315,ORD-532924,Damaged in Transit,9092.29,Pending
RET-14316,ORD-532954,Size Issue,151457.99,Approved
RET-14317,ORD-532961,Damaged in Transit,19751.19,Approved
RET-14318,ORD-532968,Defective Product,12192.6,Approved
RET-14319,ORD-532970,Size Issue,93900.53,Approved
RET-14320,ORD-532971,Wrong Item,4053.21,Approved
RET-14321,ORD-532977,Late Delivery,6154.86,Pending
RET-14322,ORD-532979,Customer Dissatisfaction,24963.5,Approved
RET-14323,ORD-532984,Damaged in Transit,6662.81,Approved
RET-14324,ORD-532990,Size Issue,166116.51,Approved
RET-14325,ORD-533002,Wrong Item,13101.53,Approved
RET-14326,ORD-533003,Damaged in Transit,16860.33,Pending
RET-14327,ORD-533010,Wrong Item,5828.97,Approved
RET-14328,ORD-533014,Wrong Item,143546.66,Approved
RET-14329,ORD-533017,Damaged in Transit,14588.05,Approved
RET-14330,ORD-533017,Customer Dissatisfaction,12222.08,Pending
RET-14331,ORD-533027,Damaged in Transit,8320.54,Approved
RET-14332,ORD-533029,Customer Dissatisfaction,19807.9,Approved
RET-14333,ORD-533030,Customer Dissatisfaction,10932.04,Approved
RET-14334,ORD-533033,Wrong Item,8380.8,Approved
RET-14335,ORD-533043,Wrong Item,56475.9,Approved
RET-14336,ORD-533069,Late Delivery,7910.67,Approved
RET-14337,ORD-533076,Size Issue,6698.17,Approved
RET-14338,ORD-533078,Defective Product,16402.41,Pending
RET-14339,ORD-533084,Wrong Item,84242.53,Approved
RET-14340,ORD-533085,Size Issue,4749.6,Approved
RET-14341,ORD-533089,Customer Dissatisfaction,7522.15,Approved
RET-14342,ORD-533105,Customer Dissatisfaction,23530.93,Pending
RET-14343,ORD-533119,Damaged in Transit,6940.7,Approved
RET-14344,ORD-533124,Customer Dissatisfaction,9636.94,Pending
RET-14345,ORD-533134,Damaged in Transit,14327.7,Approved
RET-14346,ORD-533138,Defective Product,32887.9,Approved
RET-14347,ORD-533142,Damaged in Transit,14397.44,Approved
RET-14348,ORD-533146,Customer Dissatisfaction,11881.56,Approved
RET-14349,ORD-533150,Defective Product,0.0,Rejected
RET-14350,ORD-533152,Customer Dissatisfaction,8158.39,Approved
RET-14351,ORD-533164,Wrong Item,54734.4,Approved
RET-14352,ORD-533169,Wrong Item,1578.68,Pending
RET-14353,ORD-533170,Size Issue,6414.29,Approved
RET-14354,ORD-533183,Late Delivery,31336.5,Approved
RET-14355,ORD-533190,Damaged in Transit,0.0,Rejected
RET-14356,ORD-533209,Size Issue,44875.44,Approved
RET-14357,ORD-533211,Size Issue,5182.56,Pending
RET-14358,ORD-533215,Late Delivery,10362.76,Approved
RET-14359,ORD-533222,Customer Dissatisfaction,16720.22,Approved
RET-14360,ORD-533225,Defective Product,5673.08,Pending
RET-14361,ORD-533225,Damaged in Transit,11424.29,Approved
RET-14362,ORD-533229,Damaged in Transit,5173.07,Approved
RET-14363,ORD-533230,Wrong Item,21156.67,Approved
RET-14364,ORD-533243,Customer Dissatisfaction,60113.02,Approved
RET-14365,ORD-533247,Defective Product,14365.62,Approved
RET-14366,ORD-533251,Defective Product,74745.47,Approved
RET-14367,ORD-533262,Wrong Item,6243.57,Approved
RET-14368,ORD-533287,Damaged in Transit,20544.42,Approved
RET-14369,ORD-533288,Defective Product,12453.81,Approved
RET-14370,ORD-533317,Damaged in Transit,27417.29,Approved
RET-14371,ORD-533330,Defective Product,767.97,Pending
RET-14372,ORD-533331,Size Issue,18809.1,Approved
RET-14373,ORD-533341,Wrong Item,3601.07,Pending
RET-14374,ORD-533364,Customer Dissatisfaction,16181.08,Pending
RET-14375,ORD-533378,Defective Product,100126.48,Approved
RET-14376,ORD-533382,Size Issue,13263.19,Approved
RET-14377,ORD-533387,Wrong Item,9422.05,Pending
RET-14378,ORD-533394,Customer Dissatisfaction,1784.22,Approved
RET-14379,ORD-533405,Wrong Item,44946.38,Approved
RET-14380,ORD-533411,Wrong Item,150278.23,Approved
RET-14381,ORD-533414,Damaged in Transit,6890.36,Approved
RET-14382,ORD-533415,Customer Dissatisfaction,205663.55,Approved
RET-14383,ORD-533421,Customer Dissatisfaction,224234.77,Approved
RET-14384,ORD-533438,Late Delivery,12440.93,Approved
RET-14385,ORD-533445,Wrong Item,11944.74,Approved
RET-14386,ORD-533450,Size Issue,46564.0,Approved
RET-14387,ORD-533452,Late Delivery,166258.99,Approved
RET-14388,ORD-533460,Customer Dissatisfaction,41481.94,Approved
RET-14389,ORD-533461,Late Delivery,1615.68,Pending
RET-14390,ORD-533466,Customer Dissatisfaction,97137.65,Approved
RET-14391,ORD-533470,Defective Product,32445.34,Approved
RET-14392,ORD-533479,Damaged in Transit,13541.0,Approved
RET-14393,ORD-533495,Late Delivery,22012.75,Approved
RET-14394,ORD-533518,Size Issue,2467.56,Approved
RET-14395,ORD-533529,,4893.53,Approved
RET-14396,ORD-533530,Wrong Item,0.0,Rejected
RET-14397,ORD-533532,Customer Dissatisfaction,1525.51,Approved
RET-14398,ORD-533534,Wrong Item,26805.14,Pending
RET-14399,ORD-533536,Customer Dissatisfaction,184548.23,Approved
RET-14400,ORD-533543,Size Issue,823.72,Pending
RET-14401,ORD-533555,Customer Dissatisfaction,37855.96,Approved
RET-14402,ORD-533560,Wrong Item,39382.24,Approved
RET-14403,ORD-533566,Wrong Item,22905.85,Pending
RET-14404,ORD-533571,Damaged in Transit,81994.77,Approved
RET-14405,ORD-533600,Wrong Item,7925.03,Approved
RET-14406,ORD-533610,Late Delivery,12206.92,Approved
RET-14407,ORD-533617,Size Issue,3675.11,Approved
RET-14408,ORD-533620,Damaged in Transit,12794.33,Approved
RET-14409,ORD-533622,Wrong Item,1234.01,Pending
RET-14410,ORD-533623,Damaged in Transit,187827.21,Approved
RET-14411,ORD-533636,Customer Dissatisfaction,2425.38,Approved
RET-14412,ORD-533637,Size Issue,6096.37,Pending
RET-14413,ORD-533644,Defective Product,0.0,Rejected
RET-14414,ORD-533657,Size Issue,96609.09,Approved
RET-14415,ORD-533660,Damaged in Transit,13291.89,Approved
RET-14416,ORD-533674,Wrong Item,12735.41,Pending
RET-14417,ORD-533677,Damaged in Transit,144302.83,Approved
RET-14418,ORD-533686,Late Delivery,9915.62,Approved
RET-14419,ORD-533688,Size Issue,3980.46,Approved
RET-14420,ORD-533693,Customer Dissatisfaction,7788.18,Approved
RET-14421,ORD-533702,Wrong Item,14321.08,Pending
RET-14422,ORD-533712,Wrong Item,2363.27,Approved
RET-14423,ORD-533719,Size Issue,4991.45,Approved
RET-14424,ORD-533721,Size Issue,96026.15,Approved
RET-14425,ORD-533727,Late Delivery,6948.15,Approved
RET-14426,ORD-533745,Damaged in Transit,5474.99,Pending
RET-14427,ORD-533750,Customer Dissatisfaction,125366.36,Approved
RET-14428,ORD-533768,Size Issue,37406.52,Approved
RET-14429,ORD-533772,Size Issue,0.0,Rejected
RET-14430,ORD-533777,Size Issue,49607.6,Approved
RET-14431,ORD-533791,Defective Product,9041.35,Approved
RET-14432,ORD-533795,Size Issue,9067.19,Approved
RET-14433,ORD-533806,Customer Dissatisfaction,637.53,Approved
RET-14434,ORD-533815,Size Issue,220755.96,Approved
RET-14435,ORD-533830,Customer Dissatisfaction,14942.51,Approved
RET-14436,ORD-533831,Late Delivery,57794.14,Approved
RET-14437,ORD-533837,Size Issue,554.84,Approved
RET-14438,ORD-533840,Size Issue,25773.59,Approved
RET-14439,ORD-533841,Damaged in Transit,4029.83,Approved
RET-14440,ORD-533855,Damaged in Transit,0.0,Rejected
RET-14441,ORD-533869,Late Delivery,1535.69,Pending
RET-14442,ORD-533880,Damaged in Transit,164715.54,Approved
RET-14443,ORD-533889,Customer Dissatisfaction,20796.85,Approved
RET-14444,ORD-533912,Wrong Item,2406.84,Approved
RET-14445,ORD-533913,Wrong Item,1152.13,Approved
RET-14446,ORD-533920,Wrong Item,0.0,Rejected
RET-14447,ORD-533924,Size Issue,6110.05,Approved
RET-14448,ORD-533933,Defective Product,0.0,Rejected
RET-14449,ORD-533964,Late Delivery,1102.31,Approved
RET-14450,ORD-533970,Defective Product,619.76,Approved
RET-14451,ORD-533987,Wrong Item,828.67,Pending
RET-14452,ORD-534010,Size Issue,22193.75,Approved
RET-14453,ORD-534021,Damaged in Transit,29675.5,Approved
RET-14454,ORD-534027,Size Issue,51654.18,Approved
RET-14455,ORD-534031,Wrong Item,5898.17,Approved
RET-14456,ORD-534042,Defective Product,223.88,Approved
RET-14457,ORD-534059,Size Issue,13731.54,Approved
RET-14458,ORD-534071,Damaged in Transit,152457.88,Approved
RET-14459,ORD-534072,Customer Dissatisfaction,53951.88,Approved
RET-14460,ORD-534077,Wrong Item,17698.8,Approved
RET-14461,ORD-534079,Defective Product,153398.35,Approved
RET-14462,ORD-534080,Defective Product,784.26,Pending
RET-14463,ORD-534091,Defective Product,118892.33,Approved
RET-14464,ORD-534105,Size Issue,2328.17,Approved
RET-14465,ORD-534116,Wrong Item,114679.15,Approved
RET-14466,ORD-534119,Damaged in Transit,10971.95,Approved
RET-14467,ORD-534123,Late Delivery,0.0,Rejected
RET-14468,ORD-534125,Damaged in Transit,1754.41,Approved
RET-14469,ORD-534130,Damaged in Transit,70312.26,Approved
RET-14470,ORD-534137,Damaged in Transit,0.0,Rejected
RET-14471,ORD-534173,Wrong Item,11307.55,Approved
RET-14472,ORD-534175,Size Issue,9760.12,Pending
RET-14473,ORD-534176,Damaged in Transit,24002.36,Approved
RET-14474,ORD-534179,Wrong Item,4535.43,Pending
RET-14475,ORD-534186,Size Issue,4820.45,Pending
RET-14476,ORD-534191,Defective Product,25251.38,Approved
RET-14477,ORD-534195,Wrong Item,70271.75,Approved
RET-14478,ORD-534202,Late Delivery,1992.35,Approved
RET-14479,ORD-534204,Wrong Item,137217.67,Approved
RET-14480,ORD-534206,Late Delivery,4249.86,Pending
RET-14481,ORD-534212,Wrong Item,83038.95,Approved
RET-14482,ORD-534217,Wrong Item,6276.08,Approved
RET-14483,ORD-534219,Wrong Item,534.1,Pending
RET-14484,ORD-534223,Customer Dissatisfaction,7067.01,Pending
RET-14485,ORD-534228,Customer Dissatisfaction,0.0,Rejected
RET-14486,ORD-534230,Customer Dissatisfaction,18234.08,Pending
RET-14487,ORD-534236,Late Delivery,2214.98,Approved
RET-14488,ORD-534242,Defective Product,211940.52,Pending
RET-14489,ORD-534248,Customer Dissatisfaction,10936.33,Pending
RET-14490,ORD-534251,Late Delivery,2615.54,Pending
RET-14491,ORD-534256,Size Issue,1861.15,Approved
RET-14492,ORD-534257,Damaged in Transit,95054.75,Approved
RET-14493,ORD-534262,Late Delivery,65320.64,Approved
RET-14494,ORD-534263,Customer Dissatisfaction,2163.5,Approved
RET-14495,ORD-534264,Wrong Item,1749.85,Pending
RET-14496,ORD-534269,Late Delivery,386.46,Approved
RET-14497,ORD-534270,Late Delivery,4754.63,Approved
RET-14498,ORD-534284,Wrong Item,0.0,Rejected
RET-14499,ORD-534289,Customer Dissatisfaction,4974.11,Approved
RET-14500,ORD-534293,Damaged in Transit,51097.4,Approved
RET-14501,ORD-534295,Late Delivery,159733.11,Approved
RET-14502,ORD-534301,Size Issue,81038.49,Approved
RET-14503,ORD-534306,Size Issue,33643.67,Approved
RET-14504,ORD-534322,Wrong Item,162333.03,Approved
RET-14505,ORD-534345,Customer Dissatisfaction,2061.35,Approved
RET-14506,ORD-534347,Size Issue,0.0,Rejected
RET-14507,ORD-534353,Defective Product,581.49,Approved
RET-14508,ORD-534356,Defective Product,49714.67,Approved
RET-14509,ORD-534373,Wrong Item,0.0,Rejected
RET-14510,ORD-534381,Wrong Item,24236.06,Pending
RET-14511,ORD-534388,Late Delivery,21276.64,Approved
RET-14512,ORD-534396,Wrong Item,237882.83,Approved
RET-14513,ORD-534400,Damaged in Transit,0.0,Rejected
RET-14514,ORD-534402,Defective Product,23936.68,Approved
RET-14515,ORD-534409,Size Issue,3955.5,Approved
RET-14516,ORD-534412,Size Issue,26707.51,Approved
RET-14517,ORD-534415,Defective Product,4974.84,Pending
RET-14518,ORD-534421,Wrong Item,14684.97,Approved
RET-14519,ORD-534436,Wrong Item,0.0,Rejected
RET-14520,ORD-534441,Customer Dissatisfaction,8944.57,Approved
RET-14521,ORD-534464,Wrong Item,88101.37,Approved
RET-14522,ORD-534474,Size Issue,260613.99,Approved
RET-14523,ORD-534475,Late Delivery,39807.61,Approved
RET-14524,ORD-534478,Size Issue,42915.08,Approved
RET-14525,ORD-534479,Damaged in Transit,5606.72,Pending
RET-14526,ORD-534490,Late Delivery,704.55,Approved
RET-14527,ORD-534493,Damaged in Transit,173446.37,Approved
RET-14528,ORD-534495,Wrong Item,0.0,Rejected
RET-14529,ORD-534496,Damaged in Transit,99962.17,Approved
RET-14530,ORD-534510,Defective Product,4734.57,Approved
RET-14531,ORD-534519,Wrong Item,0.0,Rejected
RET-14532,ORD-534520,Size Issue,42722.76,Approved
RET-14533,ORD-534523,Customer Dissatisfaction,2172.76,Approved
RET-14534,ORD-534550,Size Issue,22457.24,Approved
RET-14535,ORD-534559,Damaged in Transit,10477.09,Pending
RET-14536,ORD-534568,Size Issue,1984.41,Approved
RET-14537,ORD-534579,Damaged in Transit,1283.12,Pending
RET-14538,ORD-534592,Size Issue,16284.75,Approved
RET-14539,ORD-534597,Wrong Item,4055.85,Approved
RET-14540,ORD-534608,Late Delivery,265025.86,Approved
RET-14541,ORD-534629,Late Delivery,3349.67,Approved
RET-14542,ORD-534631,Wrong Item,23816.57,Approved
RET-14543,ORD-534633,Customer Dissatisfaction,0.0,Rejected
RET-14544,ORD-534637,Size Issue,35002.07,Approved
RET-14545,ORD-534645,Damaged in Transit,6287.83,Approved
RET-14546,ORD-534650,Damaged in Transit,2467.56,Approved
RET-14547,ORD-534662,Damaged in Transit,3663.36,Approved
RET-14548,ORD-534674,Size Issue,0.0,Rejected
RET-14549,ORD-534676,Size Issue,21480.69,Approved
RET-14550,ORD-534706,Damaged in Transit,9589.29,Approved
RET-14551,ORD-534717,Customer Dissatisfaction,65236.3,Approved
RET-14552,ORD-534726,,2047.88,Approved
RET-14553,ORD-534751,Customer Dissatisfaction,0.0,Rejected
RET-14554,ORD-534763,Size Issue,4108.59,Approved
RET-14555,ORD-534766,Size Issue,2814.0,Approved
RET-14556,ORD-534792,Wrong Item,113253.95,Approved
RET-14557,ORD-534798,Size Issue,7076.22,Approved
RET-14558,ORD-534801,Customer Dissatisfaction,13498.53,Pending
RET-14559,ORD-534804,Size Issue,233956.9,Approved
RET-14560,ORD-534806,Customer Dissatisfaction,114953.39,Approved
RET-14561,ORD-534809,Late Delivery,3327.12,Pending
RET-14562,ORD-534817,Customer Dissatisfaction,298316.44,Approved
RET-14563,ORD-534819,Defective Product,6346.88,Approved
RET-14564,ORD-534823,Customer Dissatisfaction,6253.6,Approved
RET-14565,ORD-534829,Size Issue,237557.56,Approved
RET-14566,ORD-534840,Late Delivery,5903.46,Approved
RET-14567,ORD-534842,Wrong Item,1633.43,Pending
RET-14568,ORD-534853,Late Delivery,0.0,Rejected
RET-14569,ORD-534859,Customer Dissatisfaction,12840.52,Pending
RET-14570,ORD-534873,Customer Dissatisfaction,1242.64,Pending
RET-14571,ORD-534877,Wrong Item,90943.63,Approved
RET-14572,ORD-534880,Size Issue,45217.24,Approved
RET-14573,ORD-534890,Size Issue,13703.58,Approved
RET-14574,ORD-534897,Size Issue,32678.21,Approved
RET-14575,ORD-534903,Late Delivery,0.0,Rejected
RET-14576,ORD-534907,Customer Dissatisfaction,134705.02,Approved
RET-14577,ORD-534910,Late Delivery,7469.69,Pending
RET-14578,ORD-534924,Wrong Item,30831.94,Approved
RET-14579,ORD-534925,Size Issue,57069.05,Approved
RET-14580,ORD-534928,Customer Dissatisfaction,12895.83,Approved
RET-14581,ORD-534929,Defective Product,65558.57,Approved
RET-14582,ORD-534938,Late Delivery,120414.68,Pending
RET-14583,ORD-534945,Late Delivery,0.0,Rejected
RET-14584,ORD-534961,Wrong Item,12592.78,Pending
RET-14585,ORD-534963,Late Delivery,4391.96,Approved
RET-14586,ORD-534964,Late Delivery,10116.24,Approved
RET-14587,ORD-534984,Defective Product,4340.39,Approved
RET-14588,ORD-534987,Customer Dissatisfaction,6834.21,Approved
RET-14589,ORD-534988,Defective Product,0.0,Rejected
RET-14590,ORD-534989,Late Delivery,66082.5,Pending
RET-14591,ORD-535014,Customer Dissatisfaction,0.0,Rejected
RET-14592,ORD-535015,Wrong Item,18718.26,Approved
RET-14593,ORD-535028,Customer Dissatisfaction,3427.19,Approved
RET-14594,ORD-535035,Late Delivery,17672.98,Approved
RET-14595,ORD-535060,Wrong Item,81706.3,Approved
RET-14596,ORD-535071,Wrong Item,21790.4,Approved
RET-14597,ORD-535074,,1078.96,Pending
RET-14598,ORD-535080,Late Delivery,232256.31,Approved
RET-14599,ORD-535084,Damaged in Transit,13074.33,Approved
RET-14600,ORD-535088,Late Delivery,0.0,Rejected
RET-14601,ORD-535109,Damaged in Transit,180792.74,Approved
RET-14602,ORD-535110,Damaged in Transit,37606.25,Approved
RET-14603,ORD-535120,Size Issue,3710.59,Pending
RET-14604,ORD-535122,Size Issue,114224.76,Approved
RET-14605,ORD-535123,Damaged in Transit,3005.23,Approved
RET-14606,ORD-535132,Damaged in Transit,166441.39,Approved
RET-14607,ORD-535137,Size Issue,0.0,Rejected
